100	0.0074250698089600
200	0.0718870162963867
300	0.0893130302429199
400	0.1609039306640625
500	0.3129899501800537
600	0.4512448310852051
700	0.6530778408050537
800	0.9534659385681152
900	1.3566658496856689
1000	1.7305271625518799
1100	2.3821530342102051
1200	2.9510309696197510
1300	3.7541069984436035
1400	4.5287208557128906
1500	5.3821930885314941
1600	7.3612129688262939
1700	8.2125489711761475
1800	9.2987971305847168
1900	10.9291930198669434
2000	12.7821459770202637
2100	14.2450270652770996
2200	16.0010561943054199
2300	17.9529929161071777
2400	21.0412619113922119
2500	23.5344929695129395
2600	25.5593919754028320
2700	28.7173199653625488
2800	31.7897379398345947
2900	35.7287249565124512
3000	40.1605908870697021
