100	0.0116560459136963
200	0.0365111827850342
300	0.0880839824676514
400	0.1569230556488037
500	0.3052091598510742
600	0.4545290470123291
700	0.6903660297393799
800	0.9633109569549561
900	1.3997089862823486
1000	2.0943818092346191
1100	2.7959818840026855
1200	3.8908600807189941
1300	3.7764449119567871
1400	4.3775699138641357
1500	5.4078638553619385
1600	6.4851639270782471
1700	8.8410191535949707
1800	9.0388069152832031
1900	10.6467239856719971
2000	12.4127178192138672
2100	14.4841790199279785
2200	16.0251348018646240
2300	18.5222640037536621
2400	20.8755438327789307
2500	24.5807800292968750
2600	26.6313209533691406
2700	28.7005021572113037
2800	31.8749399185180664
2900	35.8052070140838623
3000	39.0173690319061279
