100	0.0098750591278076
200	0.0273578166961670
300	0.0885250568389893
400	0.1589868068695068
500	0.3554489612579346
600	0.4531481266021729
700	0.6511528491973877
800	1.0041618347167969
900	1.4140930175781250
1000	2.0024421215057373
1100	2.4300858974456787
1200	2.8781299591064453
1300	3.7342920303344727
1400	5.7614610195159912
1500	5.3890359401702881
1600	6.6375269889831543
1700	8.8656320571899414
1800	9.4175400733947754
1900	12.3038270473480225
2000	12.3652210235595703
2100	14.5317149162292480
2200	18.0758118629455566
2300	18.3206069469451904
2400	20.6316869258880615
2500	23.4817979335784912
2600	26.8805627822875977
2700	29.7223050594329834
2800	31.5656170845031738
2900	35.7106809616088867
3000	39.9078249931335449
