100	0.0100319385528564
200	0.0379970073699951
300	0.0921020507812500
400	0.1661679744720459
500	0.3025479316711426
600	0.4510052204132080
700	0.7101149559020996
800	0.9639198780059814
900	1.3837611675262451
1000	1.8567941188812256
1100	3.2304840087890625
1200	3.1368398666381836
1300	3.6851298809051514
1400	4.6526091098785400
1500	5.7856068611145020
1600	6.4722740650177002
1700	9.5971500873565674
1800	9.0261189937591553
1900	10.8679637908935547
2000	12.4644680023193359
2100	14.1374559402465820
2200	16.1043410301208496
2300	18.1788480281829834
2400	20.5654010772705078
2500	24.8522529602050781
2600	25.8266990184783936
2700	28.7659788131713867
2800	31.8137338161468506
2900	36.4649062156677246
3000	38.5543179512023926
