100	0.0147800445556641
200	0.0334658622741699
300	0.0979659557342529
400	0.2058379650115967
500	0.3813052177429199
600	0.6410000324249268
700	0.9737291336059570
800	1.4142789840698242
900	1.9973418712615967
1000	2.6587069034576416
1100	3.5337882041931152
1200	4.6031270027160645
1300	5.7031290531158447
1400	7.0428309440612793
1500	8.6179571151733398
1600	10.3490929603576660
1700	12.6150391101837158
1800	14.5744638442993164
1900	17.1147468090057373
2000	20.0185050964355469
2100	23.0380971431732178
2200	27.1237380504608154
2300	30.6142091751098633
2400	34.0140209197998047
2500	38.9281270503997803
2600	42.9974551200866699
2700	48.0434560775756836
2800	53.5721249580383301
2900	59.6139001846313477
3000	65.6397659778594971
