100	0.0130960941314697
200	0.0315201282501221
300	0.0821280479431152
400	0.1667289733886719
500	0.2921900749206543
600	0.4659409523010254
700	0.6924710273742676
800	0.9476499557495117
900	1.3702259063720703
1000	1.7646219730377197
1100	2.3207161426544189
1200	2.9101319313049316
1300	3.7233479022979736
1400	4.7310898303985596
1500	5.6273269653320312
1600	6.6162211894989014
1700	7.7857580184936523
1800	9.1583180427551270
1900	10.5906438827514648
2000	12.4359018802642822
2100	15.3583798408508301
2200	16.5547859668731689
2300	18.1538248062133789
2400	21.0134680271148682
2500	22.8786339759826660
2600	26.0082719326019287
2700	28.6210319995880127
2800	31.7058780193328857
2900	35.2877428531646729
3000	40.5567460060119629
