100	0.0120799541473389
200	0.0650761127471924
300	0.0817739963531494
400	0.1608190536499023
500	0.2901520729064941
600	0.4713141918182373
700	0.6994178295135498
800	0.9671909809112549
900	1.3527529239654541
1000	1.7991909980773926
1100	2.2895529270172119
1200	2.8992750644683838
1300	4.5843250751495361
1400	5.2632918357849121
1500	5.8824968338012695
1600	8.0497188568115234
1700	8.0246632099151611
1800	9.0745549201965332
1900	11.5215370655059814
2000	12.6244280338287354
2100	14.0993812084197998
2200	15.7532329559326172
2300	18.3191709518432617
2400	21.2260160446166992
2500	24.3479681015014648
2600	25.8833968639373779
2700	28.6152720451354980
2800	31.8033039569854736
2900	36.2843329906463623
3000	38.6135129928588867
