100	0.0124099254608154
200	0.0298950672149658
300	0.0883491039276123
400	0.1719949245452881
500	0.3171780109405518
600	0.4410219192504883
700	0.7279980182647705
800	0.9126739501953125
900	1.5660269260406494
1000	2.2310690879821777
1100	2.4668478965759277
1200	2.8773779869079590
1300	3.7028770446777344
1400	4.4329400062561035
1500	5.6057231426239014
1600	6.7805109024047852
1700	8.2064871788024902
1800	8.9841818809509277
1900	10.8808350563049316
2000	11.9719641208648682
2100	15.2997038364410400
2200	16.1800110340118408
2300	19.2048511505126953
2400	20.6046769618988037
2500	23.1719629764556885
2600	28.1448929309844971
2700	29.5568070411682129
2800	32.6993329524993896
2900	35.6567029953002930
3000	37.8826920986175537
