100	0.0133881568908691
200	0.0303962230682373
300	0.0968918800354004
400	0.2601311206817627
500	0.3363060951232910
600	0.4421598911285400
700	0.8701000213623047
800	1.0319130420684814
900	1.5621490478515625
1000	1.8739390373229980
1100	2.3840699195861816
1200	2.7996890544891357
1300	4.1492218971252441
1400	5.3073019981384277
1500	5.6096339225769043
1600	7.0555639266967773
1700	7.9209470748901367
1800	8.8347289562225342
1900	10.7098338603973389
2000	12.3030450344085693
2100	15.7210218906402588
2200	17.9439990520477295
2300	19.8456718921661377
2400	20.8172888755798340
2500	23.3897228240966797
2600	25.9592781066894531
2700	31.0048761367797852
2800	33.6066589355468750
2900	35.5967500209808350
3000	38.4999630451202393
