100	0.0155301094055176
200	0.0678369998931885
300	0.0889079570770264
400	0.1898610591888428
500	0.2980649471282959
600	0.7348630428314209
700	0.6855478286743164
800	1.3082540035247803
900	1.3797559738159180
1000	1.7187561988830566
1100	2.3074219226837158
1200	2.9034869670867920
1300	3.9398050308227539
1400	4.3720049858093262
1500	5.4208641052246094
1600	6.5912408828735352
1700	8.8424818515777588
1800	9.2460150718688965
1900	10.4748311042785645
2000	13.8384380340576172
2100	14.8638589382171631
2200	15.9917449951171875
2300	18.2400031089782715
2400	20.4197571277618408
2500	23.7460780143737793
2600	26.3434150218963623
2700	28.2097630500793457
2800	32.3977398872375488
2900	35.6737871170043945
3000	39.3524491786956787
