100	0.0143368244171143
200	0.0605061054229736
300	0.1049458980560303
400	0.1752619743347168
500	0.2970128059387207
600	0.4403128623962402
700	1.0618381500244141
800	1.2165060043334961
900	1.3701210021972656
1000	1.8070549964904785
1100	2.9327890872955322
1200	3.5798821449279785
1300	3.6282238960266113
1400	4.3340919017791748
1500	5.5000450611114502
1600	6.5974080562591553
1700	7.7143120765686035
1800	8.8565058708190918
1900	10.8228089809417725
2000	15.6226720809936523
2100	15.2727980613708496
2200	15.9203848838806152
2300	18.8102190494537354
2400	21.1513550281524658
2500	23.2769169807434082
2600	26.4893901348114014
2700	29.2885720729827881
2800	31.7761349678039551
2900	36.6113238334655762
3000	37.9816570281982422
