100	0.0070650577545166
200	0.0298550128936768
300	0.0819158554077148
400	0.1623039245605469
500	0.2921309471130371
600	0.4688620567321777
700	0.7014100551605225
800	1.0106670856475830
900	1.3823719024658203
1000	1.8161618709564209
1100	3.1125519275665283
1200	2.9225809574127197
1300	3.3873929977416992
1400	4.5328910350799561
1500	5.4667530059814453
1600	6.4524559974670410
1700	8.1593379974365234
1800	9.1070420742034912
1900	10.5808329582214355
2000	12.2046639919281006
2100	13.9410459995269775
2200	15.9167320728302002
2300	18.1668970584869385
2400	21.2024350166320801
2500	23.1449069976806641
2600	25.8546519279479980
2700	29.7178359031677246
2800	31.6278190612792969
2900	35.3711988925933838
3000	38.6568920612335205
