100	0.0067629814147949
200	0.0318419933319092
300	0.0873630046844482
400	0.1619420051574707
500	0.2886559963226318
600	0.4679250717163086
700	0.6979150772094727
800	0.9654150009155273
900	1.3269741535186768
1000	1.8112390041351318
1100	2.3068370819091797
1200	2.9456791877746582
1300	3.6365830898284912
1400	4.4755461215972900
1500	5.9037370681762695
1600	6.0709710121154785
1700	9.1301019191741943
1800	9.5851459503173828
1900	10.5427820682525635
2000	12.5972139835357666
2100	14.0930349826812744
2200	15.9995641708374023
2300	18.2270300388336182
2400	21.0881810188293457
2500	23.3147420883178711
2600	25.9141280651092529
2700	28.5980758666992188
2800	32.4795880317687988
2900	33.8730790615081787
3000	38.9303550720214844
