100	0.0085880756378174
200	0.0313410758972168
300	0.0868980884552002
400	0.1605908870697021
500	0.2977631092071533
600	0.4623630046844482
700	0.6901490688323975
800	0.9647440910339355
900	1.4854109287261963
1000	1.8314101696014404
1100	2.2949929237365723
1200	2.9540770053863525
1300	4.2758359909057617
1400	4.7737569808959961
1500	5.7391519546508789
1600	8.1541190147399902
1700	8.3166360855102539
1800	9.1878139972686768
1900	10.7638709545135498
2000	12.2405619621276855
2100	14.3662869930267334
2200	15.8680469989776611
2300	18.2552289962768555
2400	20.8031659126281738
2500	23.4411430358886719
2600	25.8295409679412842
2700	28.8198280334472656
2800	31.7976469993591309
2900	36.2093610763549805
3000	38.5042340755462646
