100	0.0132479667663574
200	0.0333380699157715
300	0.0920259952545166
400	0.1547570228576660
500	0.2970259189605713
600	0.4581749439239502
700	0.6922380924224854
800	1.2346811294555664
900	1.3880360126495361
1000	1.7571539878845215
1100	2.3372619152069092
1200	2.9354460239410400
1300	4.3650410175323486
1400	4.7219669818878174
1500	5.6512179374694824
1600	6.5448770523071289
1700	8.5371921062469482
1800	9.0008051395416260
1900	10.4475781917572021
2000	12.3671200275421143
2100	14.2934541702270508
2200	16.3420140743255615
2300	18.3361029624938965
2400	21.0596921443939209
2500	23.5792589187622070
2600	25.4793369770050049
2700	28.5880069732666016
2800	31.3651847839355469
2900	35.9145679473876953
3000	39.6673600673675537
